name,rating,review,date,attraction,address,latitude,longitude
탐an Gugi훶, 5 stars ,it was nice,2 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Novi Syefriwanti, 5 stars ,cool,4 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Morten Froshasend, 5 stars ,amazing,2 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Surya Anni, 5 stars ,love this place,4 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Liga Sport, 5 stars ,very excited,4 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
muyoung Kim, 5 stars ,good,3 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Brian Evans, 4 stars ,amazing place,4 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
kalicharan gajula, 4 stars ,a must visit place,2 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
widya P, 5 stars ,great view,4 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
A. jalab, 5 stars ,sokcho is amazzzzzzzzzzzzzing,5 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Baylagkhangai Munkhjargal, 5 stars ,cool,2 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Reinhard Loho, 5 stars ,nice view,4 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Ana Novianty, 5 stars ,recomended place,3 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Lia Alfa Rubianti C, 5 stars ,beautiful view,4 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
kmlai27 william, 3 stars ,ok,3 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
ovell dyesebel, 5 stars ,wow,3 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Nooriz Roland, 4 stars ,panorama,2 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
T첫ng Nguy沼꿳, 4 stars ,i like this location,2 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Matt Picard, 5 stars ,worth it,3 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Joko Maryadi, 5 stars ,nice,2 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Lisa Marave, 5 stars ,breathraking views,2 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
paresh jagtap, 5 stars ,good,2 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
NORINA DAG-UM, 5 stars ,great,2 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Dadang Febrianto, 5 stars ,fantastic,2 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Martina Rahmi, 5 stars ,amazing view,3 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Nisa Amnifolia Niazta, 5 stars ,nice,3 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
edna dsantos, 4 stars ,nice,3 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
hendra yudi, 5 stars ,nice,2 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Shih wei Kuo, 5 stars ,good,3 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
JungKook Park, 5 stars ,fun,4 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Muhamad Sahrih (syahrih), 5 stars ,nice,3 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
iqbal maban, 4 stars ,very beauty,3 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
FOO KENG HOR, 4 stars ,good,3 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Lau Phang Choon, 5 stars ,must go for it,4 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Dharma Raharja, 5 stars ,amazing,4 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Willem Griesel, 4 stars ,amazing scenery,2 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Mr Lee, 5 stars ,cold,2 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Raquel Martinez, 5 stars ,beautiful,4 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Siti Hamid, 5 stars ,good experience,4 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
LIANG LIANG, 3 stars ,love this place,3 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Najihah, 5 stars ,nice scenery,2 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Elaine Dublin, 5 stars ,scenic view,3 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Benjamin Refuerzo, 5 stars ,nice views,4 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Francisca Suriawinata, 5 stars ,magnificent view,6 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Nazzatul Asyikin Mohamad Najib, 4 stars ,beautiful place,3 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
CaHyo Tyo, 5 stars ,goof,4 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
md chow, 5 stars ,mind blowing,3 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Vicky Cheong, 5 stars ,lovely place,5 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Tan Yanto, 5 stars ,beautiful place,3 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
KIT WAI CHAN, 5 stars ,many people,2 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
ELEL LI, 4 stars ,nice,5 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
"Manuel Verar, Jr.", 4 stars ,heavenly view,3 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Adhitantri Dinur, 5 stars ,beautiful scenery,4 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Risca Belmont, 5 stars ,great place,5 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Terry Kim, 5 stars ,beautiful mountain,4 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Antonius Riyanto, 5 stars ,beautiful place,4 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Winarto winarto, 5 stars ,good place,4 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Agus Susanto, 5 stars ,nice place,5 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Emi Pujiastuti, 5 stars ,amazing place,4 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Trifani Wu, 5 stars ,its funny,3 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Anter Parulian Situmorang, 4 stars ,nice place,5 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Elijah Ross Tiu, 5 stars ,up up and away,3 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Boyke Adhi Dharma Kusumah, 5 stars ,good mountain,3 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
David P. Fields, 5 stars ,spectacular,5 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Pranowo Budi Sulistyo, 5 stars ,interesting,2 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Alba MIr L처pez, 5 stars ,good cable car   if you prefer no to hike around the park  i had no other option as it was heavily raining  despite this  it was also difficult to spot anything up there  but i think it is worth the visit on a sunny day  we find lots of fog sadly  price  13 000 won go and back,a day ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
super sonic, 5 stars ,good,a week ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
j-h park, 3 stars ,during the cable car ride  explanations such as height and origin of mt  seorak need to be explained in korean  english  and japanese,a day ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Vincent Canouet, 5 stars ,definitely worth taking the view on top is really amazing,a week ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
龜逵???戟逵 龜?戟, 5 stars ,i thought and was afraid to ride the funicular  but the thirst to try everything in the world won  i don t regret it one bit    ,2 days ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Surianto Tjung, 5 stars ,very beautiful especially in autumn  only going to seoraksan is quite expensive  if you use mrt and bus  you can save a lot        sangat indah khususnya pd musim gugur  cuma ke seoraksan cukup mahal  kl pake mrt dan bus    bisa hemat banyak,a year ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Olga Bagnitskaya, 5 stars ,ticket for the cable car   11 000 per person  the entrance to the park itself is 3 500  it is advisable to arrive before 9 am  when the queue is not yet so huge  parking near the entrance to the park  if you arrive before 8 am  costs 5 000  if later   free parking  but 2 km walk to the park  it takes about 30 minutes                                    11 000                                3 500                          9                                                                                          8             5 000                                       2                               30,a year ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Marie Louise Aguerri, 4 stars ,very good organization  a fantastic excursion  impressive place  stunning views      muy buena organizaci n  una excursi n fant stica  lugar impresionante  vistas imponentes,3 weeks ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
yum yum, 4 stars ,the view is so nice      even if you go on a weekday  you can only buy a cable car ticket late in the fall season,2 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
HUNG NGO MINH, 5 stars ,a very beautiful tourist attraction  a large cable car  train  that takes visitors to the top of the mountain to see and experience the beautiful scenery  extremely beautiful clouds  floating mountains  and coincidental mountains     it s okay to act diaper  very beautiful           a  i m tham quan du l ch r t   p  toa c p treo l n   toa t u     a c c du kh ch l n   nh n i    xem v  tr i nghi m b ng lai ti n c nh  v  c ng   p   m y bay l  l ng  n i non tr ng tr ng  i p  i p     th t kh ng sao di n t  h t     r t   p,2 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Johanna Lopez, 5 stars ,spectacular adventure  cable car that takes you to the third highest mountain in south korea  good organization  i suggest arriving early because it gets crowded and the wait is sometimes an hour  there are many stairs to climb to reach the highest mountain  this after getting on the cable car that takes you to the observatory  there are coffee shops  ice creams and some groceries  the use of masks is mandatory         espectacular aventura  telef rico que te lleva a la tercera monta a m s alta en corea del sur   buena organizaci n  sugiero llegar temprano porque se llena y la espera en ocasiones es de una hora  hay que subir muchas escaleras para llegar a la monta a m s alto  esto despu s de subir en el cable car que te sube hasta el observatorio  hay tiendas de caf   helados y algunas comestibles  el uso de mascarillas es obligatorio,2 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Hisanori (Hisa75), 5 stars ,if you use the cable car  the aim is on weekday evenings  i think that even people who are not good at mountain climbing can enjoy the feeling of mountain climbing    ,a year ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Tonychi Nguyen, 3 stars ,seoraksan cable car  the cabin contains about 50 people each time you come to buy tickets and have an appointment time  it is now time to go up to the station to look down at the foot of the temple and the tongil buddha statue and you can see the beautiful city and sea mountains      c p treo seoraksan  cabin ch a kho ng 50 ng  i m i l n b n   n mua v  v  c  gi  h n    n gi  s    n l  t  i l n ga tr n ng m xu ng ch n n i ch a v  t  ng ph t tongil ngo i ra b n c  th  ng m nh n n i non th nh ph  v  bi n sokcho tuy t   p,3 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Hidekazu Shirai, 5 stars ,if you go in late october  there are many tourists in the middle of the autumn leaves  but it is a place that is worth seeing  you can also enjoy a spectacular view of iwayama from the cable car    ,4 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Alessandro Mammone, 5 stars ,a pochi km di distanza dal confine con la corea del nord questa montagna premete di avere una splendida vista fino al mare  ben attrezzata  area piacevole per una veloce visita,2 months ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Hidemi, 5 stars ,it was very good  the view was amazing    ,10 months ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Cristina Iba챰ez, 4 stars ,nice view  keep in mind that they sell the ticket with a specific schedule according to free hours  if a group comes you may have to wait half an hour      bonita vista  hay que tener en cuenta que venden el ticket con un horario concreto seg n quedan horas libres  si viene un grupo a lo mejor tienes que esperar media hora,4 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Alexander Nazarov, 4 stars ,lift tickets can be bought for 10 000 won for a specific time  iterval 5 min  do not miss your time specified in the ticket  otherwise you will not be missed  downhill is a live queue for the same ticket                                          10000                                    5,5 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
Xu창n Anh Ng척, 5 stars ,if possible  come here on a late october morning  you will admire a majestic nature picture with brilliant colors  the gray brown color of mountain rock  the green color of pine leaves  especially maple leaves    with shades from light yellow to red purple  if you like to explore  with 2 liters of water  a meal and a matching pair of shoes  you can explore one of the five mountains around the cable car station  please bring your backpack and experience      n u c  th  b n h y   n   y v o m t s ng cu i th ng 10  b n s     c chi m ng  ng m t b c tranh thi n nhi n h ng v  v i r c r  nh ng s c m u  m u n u x m c a    n i  m u xanh c a l  th ng    c bi t l  l  phong   v i c c s c    t  v ng nh t   n    t m  n u b n  a kh m ph   v i 2 l t n  c  1 su t  n c ng m t   i gi y ph  h p  b n c  th  kh m ph  m t trong n m ng n n i quanh ga c p treo  h y x ch ba l  l n v  tr i nghi m,2 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
RAEND KOMI, 5 stars ,alhamdulillah  thanks to smart in pays  can realize the wishes of children  akilah  to enjoy the atmosphere of the beautiful scenery pemandangan     alhamdulillah berkat smart in pays  bisa mewujudkan keinginan anak   akilah  menikmati suasana pemandangan yang indah banget,2 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
???筠?剋逵勻 鬼?筠極逵戟?克, 4 stars ,good rise to the peak  from the peak of a good view  but from this peak can not go further  you need to go down the lift  the cost of the route is 10 000 korean won  it is also necessary to buy a rise in advance for a certain time  since in high season a large number of people willing to climb                                                                                                                                      10000,3 years ago,설악케이블카,강원도 속초시 설악동 설악산로 1137,38.1730998,128.4890543
